city,name,stars,total_reviews,avg_stars
Clearwater,"Moe's Southwest Grill",3,196,3
Clearwater,"Brick House Tavern + Tap",3.5,194,3.5
Clearwater,"Charlie's Sushi & Japanese Restaurant",4,194,4
Clearwater,"The Grand Siam Lounge",3.5,192,3.5
Clearwater,"Capogna's Dugout",3.5,190,3.5
Clearwater,"Chiang Mai Thai & Sushi Bar",3.5,184,3.5
Clearwater,"Grind House Bar & Grill",3.5,182,3.5
Clearwater,"Chica's Taco Bar",3.5,182,3.5
Clearwater,"Teriyaki Madness",2.5,180,2.5
Clearwater,"Philly Joe's Steaks & Hoagies",4.5,178,4.5
Clearwater,"Pollo Tropical",2,178,2
Clearwater,"Tijuana Flats",3.5,178,3.5
Clearwater,"Eatin' Fresh",4.5,178,4.5
Clearwater,"Encanto Mexicano Restaurant",4,176,4
Clearwater,"The Cheesecake Factory - Clearwater",3,176,3
Clearwater,"Acropol Inn Restaurant",4,174,4
Clearwater,"Olive Garden Italian Restaurant",3,172,3
Clearwater,"Juli's Restaurant",4,170,4
Clearwater,"PDQ Clearwater",3.5,170,3.5
Clearwater,"The Brown Boxer Southbeach",3.5,170,3.5
Clearwater,"Cafe Milano Pizzeria",3,170,3
Clearwater,Chick-fil-A,3,168,3
Clearwater,"Greek Town Grille",3.5,168,3.5
Clearwater,"Rodie's Restaurant & Pancake House",4,166,4
Clearwater,"Sea Dog Cantina",4,166,4
Clearwater,"Sylvia's Waffles",5,166,5
Clearwater,"HaleLife Bakery",4.5,166,4.5
Clearwater,"Queen's Pizza & Restaurant",3.5,164,3.5
Clearwater,"Panera Bread",3,164,3
Clearwater,"Village Inn Restaurant",3,162,3
Clearwater,"Los Mayas Mexican",3,162,3
Clearwater,Chick-fil-A,4,162,4
Clearwater,"Thai Basil",4,160,4
Clearwater,"Alfano's Restaurant",4,160,4
Clearwater,"Country Pizza Italian Grill",4,160,4
Clearwater,"20 Shekels Bread",5,160,5
Clearwater,"Tony's Pizzeria & Ristorante",3,158,3
Clearwater,McDonald's,2,156,2
Clearwater,"Aldo’s New York Pizza",4.5,156,4.5
Clearwater,"Mr and Mrs Crab",4,156,4
Clearwater,"Jimmy John's",2.5,154,2.5
Clearwater,"Philly's Famous Cheese Steaks",3,154,3
Clearwater,Smashburger,3,154,3
Clearwater,"Kingfish Grill & Tap House",3.5,154,3.5
Clearwater,"Tilted Kilt Pub & Eatery",3,154,3
Clearwater,"Jimmy's On The Edge",3.5,154,3.5
Clearwater,"Southie Coffee",4.5,152,4.5
Clearwater,"Louis Pappas Fresh Greek",3.5,150,3.5
Clearwater,Chili's,3,150,3
Clearwater,"Monty's Pizza",4,148,4
Clearwater,"Wung Thai Restaurant And Sushi",4,148,4
Clearwater,"Varsity Club Sports Bar Clearwater",4,146,4
Clearwater,"Perkins Restaurant & Bakery",3.5,146,3.5
Clearwater,"Pattaya Thai & Sushi",3.5,146,3.5
Clearwater,Chili's,2.5,144,2.5
Clearwater,"Red Lobster",3,144,3
Clearwater,"A & N Italian Deli",4.5,142,4.5
Clearwater,"Formaggi Pizza",4,142,4
Clearwater,McDonald's,1.5,138,1.5
Clearwater,"Daily News Cafe & Restaurant",4.5,138,4.5
Clearwater,"China City",3.5,138,3.5
Clearwater,"Gorditas Don Huicho",3.5,138,3.5
Clearwater,"Pho Nam Viet",4.5,138,4.5
Clearwater,"Shorty's Breakfast & Gourmet Deli",4.5,136,4.5
Clearwater,"China Wok",4.5,134,4.5
Clearwater,"Amore Pizzeria",4.5,134,4.5
Clearwater,"Sunset Point Cinema Bar & Grille",3.5,134,3.5
Clearwater,Dunkin',1.5,132,1.5
Clearwater,"Granadino's Italian Restaurant",4,132,4
Clearwater,Grindhouse,3.5,132,3.5
Clearwater,"Lakeview Grill",4,132,4
Clearwater,"Krispy Krab Clearwater ",3.5,132,3.5
Clearwater,Culver's,3.5,130,3.5
Clearwater,"We, The Pizza",4,130,4
Clearwater,"Seminole Subs & Gyros",4.5,130,4.5
Clearwater,"Benedict's Family Restaurant",4.5,130,4.5
Clearwater,"Dunedin Vegan Deli",4.5,128,4.5
Clearwater,Dilladelphia,2.5,128,2.5
Clearwater,"Cousins Maine Lobster Restaurant - Clearwater",3.5,128,3.5
Clearwater,"Little Greek",4,128,4
Clearwater,"Steak ’n Shake",2,126,2
Clearwater,"Florida Subs & Gyros",4.5,126,4.5
Clearwater,"Zeko's Pizzeria",4,126,4
Clearwater,Wendy's,2,126,2
Clearwater,"Ho Choi Express",3.5,126,3.5
Clearwater,"Mugs 'N Jugs",3,126,3
Clearwater,"Domino's Pizza",2.5,124,2.5
Clearwater,Laziz,3.5,124,3.5
Clearwater,"The Hungry Greek",4,124,4
Clearwater,"Gala's Gelateria and More",4.5,122,4.5
Clearwater,"Harold Seltzers Steakhouse",3.5,122,3.5
Clearwater,"Yard of Ale Gastro Pub",3.5,122,3.5
Clearwater,"Dolce Speakeasy & Supperclub",4,122,4
Clearwater,"Norton's Eastside Sports Bar & Grill",3.5,120,3.5
Clearwater,"I Thai Sushi Sport bars",4.5,120,4.5
Clearwater,"Mamma Mia's",3,120,3
Clearwater,"Falafel N Cafe",4,120,4
Clearwater,"Seminole Subs & Gyros",3.5,118,3.5
Clearwater,"Ravello Pizzeria",3.5,118,3.5
Clearwater,"Wok Out Restaurant",3.5,118,3.5
Clearwater,"Mizette Lebanese Grill",5,118,5
Clearwater,Cicis,2.5,116,2.5
Clearwater,"Tan's Chinese Restaurant",3,116,3
Clearwater,"Remy’s Cafe",4.5,116,4.5
Clearwater,"Georgie Boy",3.5,116,3.5
Clearwater,"Little India",4,114,4
Clearwater,"Volcano Japanese Cuisine",4,114,4
Clearwater,"Emily's Downtown Family Restaurant",4.5,114,4.5
Clearwater,"OCC Road House & Museum",4,114,4
Clearwater,"Five Guys",4,114,4
Clearwater,"In N Out Taco",4.5,110,4.5
Clearwater,"Angie's Restaurant",4,110,4
Clearwater,"Shephard's Tiki Beach Bar",2.5,110,2.5
Clearwater,"Westshore Pizza",2.5,110,2.5
Clearwater,"Vinny's Pizza & Restaurant",4,110,4
Clearwater,"Fresca Vida Florida",4.5,108,4.5
Clearwater,"Tory's Cafe",5,108,5
Clearwater,"Los Mexicanos",3,108,3
Clearwater,"Maggio's Pizza & Bistro",4.5,108,4.5
Clearwater,"Taco Bell",2,106,2
Clearwater,"Soul Sicilian Fusion",4.5,98,4.5
Clearwater,"Lonni's Sandwiches Etc",4,98,4
Clearwater,"The Chef’s Table Cafe",4.5,98,4.5
Clearwater,"Einstein Bros. Bagels",3,98,3
Clearwater,"Panera Bread",3.5,96,3.5
Clearwater,"Verrazzanos New York Pizza",4,96,4
Clearwater,"Burt's Burgers N Beers",3,96,3
Clearwater,"Hogan's Hangout",3,96,3
Clearwater,"Bibi's House of Pho",4.5,94,4.5
Clearwater,"El Huarache Azteca Restaurant",4,94,4
Clearwater,"Villa Maria Pizza Pasta Panini",4,94,4
Clearwater,"Brown Boxer Pub & Grille",2.5,94,2.5
Clearwater,"Bob Evans",3.5,94,3.5
Clearwater,"Pholicious Countryside Mall",3.5,92,3.5
Clearwater,"Tacos, Tequila, and Rum",4,92,4
Clearwater,Starbucks,2.5,92,2.5
Clearwater,"Burger King",2,92,2
Clearwater,"Ceviche Tapas Bar & Restaurant",4,92,4
Clearwater,Eatz,4,92,4
Clearwater,"Sabai Asian Bistro",4.5,92,4.5
Clearwater,"Salt n Pepper Bistro",4.5,92,4.5
Clearwater,"Mandalay Grill",3,92,3
Clearwater,"Papa John's Pizza",2,90,2
Clearwater,"Frenchy’s To Go",4,90,4
Clearwater,"Tang's Chicken",4.5,88,4.5
Clearwater,"Bob Evans",3,88,3
Clearwater,"Sunset Sub",3.5,88,3.5
Clearwater,"Cuban Mexican Restaurant",3.5,86,3.5
Clearwater,"Cove Cay Golf Club",3.5,86,3.5
Clearwater,"YaYa's Flame Broiled Chicken",2.5,86,2.5
Clearwater,"Olga's Restaurant",4.5,86,4.5
Clearwater,"New China Beach",3.5,86,3.5
Clearwater,"Downtown Pizza Sports Bar And Grill",4.5,86,4.5
Clearwater,"Pal Joey's",3.5,86,3.5
Clearwater,Chick-fil-A,3.5,86,3.5
Clearwater,"Pie Five Pizza",4,84,4
Clearwater,"Union Burger",2.5,84,2.5
Clearwater,"Coffee & Bagels",3.5,84,3.5
Clearwater,"Jazzy's BBQ",4,84,4
Clearwater,"Panera Bread",2.5,84,2.5
Clearwater,"China Garden",4,84,4
Clearwater,"Pappas Ranch Steakhouse & Bar",3,84,3
Clearwater,"Gershys Cafe & Pastry",5,84,5
Clearwater,"Homestyle Barbecue",5,84,5
Clearwater,"Barefoot Beach House",3.5,82,3.5
Clearwater,"Tropical Smoothie Cafe",2,82,2
Clearwater,"Big Roman's",4.5,82,4.5
Clearwater,"Poké Fun",4.5,82,4.5
Clearwater,"Antonio's Pasta Grill",4,80,4
Clearwater,Checkers,2.5,80,2.5
Clearwater,"Antojitos Dona Chirris",5,78,5
Clearwater,"Rahvia Acai Bowls",4,78,4
Clearwater,McDonald's,2.5,78,2.5
Clearwater,"Jersey Mike's Subs",3,78,3
Clearwater,"Burger King",2.5,76,2.5
Clearwater,Dunkin',2.5,76,2.5
Clearwater,"Joto Thai-Sushi Clearwater",3.5,74,3.5
Clearwater,"Marco's Pizza",2.5,74,2.5
Clearwater,"JB'S Island Cafe",4,74,4
Clearwater,"3B's Burgers, Bourbon, & Beer",4,74,4
Clearwater,Roxys,4.5,74,4.5
Clearwater,"Tropical Smoothie Cafe",3.5,74,3.5
Clearwater,"Jet's Pizza",3,74,3
Clearwater,"Waffle House",4,72,4
Clearwater,"Mr. Hookah",3.5,72,3.5
Clearwater,"Dairy Queen",2.5,72,2.5
Clearwater,Starbucks,3,72,3
Clearwater,"Basil Fusion Bistro",4,72,4
Clearwater,"D&E Donuts",4.5,72,4.5
Clearwater,"Einstein Bros Bagels",3.5,70,3.5
Clearwater,Wingstop,3.5,70,3.5
Clearwater,"Pineapple Rice",3.5,70,3.5
Clearwater,"Tijuana Flats",4,70,4
Clearwater,"Shell Shack - Clearwater",3.5,70,3.5
Clearwater,"Amy's China One",4,70,4
Clearwater,"Gaby's Family Restaurant",4.5,68,4.5
Clearwater,"Mythos Greek Taverna",4,68,4
Clearwater,"Wok-N-Roll of Clearwater",3.5,68,3.5
Clearwater,China99,3,68,3
Clearwater,"Kaiko Sushi Bar & Japanese Restaurant",3.5,68,3.5
Clearwater,"Brasa's Restaurant",4,66,4
Clearwater,"Mexico Lindo",4,66,4
Clearwater,"Claudia's Heavenly Flans and Cakes",5,64,5
Clearwater,"Floridian Beach Cafe",4,64,4
Clearwater,"Aviators Tavern",3.5,64,3.5
Clearwater,"The Carthage Grille",4.5,62,4.5
Clearwater,Publix,4,62,4
Clearwater,"Cozy Corner",4,62,4
Clearwater,Wendy's,2.5,62,2.5
Clearwater,BurgerIm,3.5,60,3.5
Clearwater,"House of China",2.5,60,2.5
Clearwater,"Country Pizza Inn",3.5,60,3.5
Clearwater,"Santa Fe Mexican Restaurant",3.5,60,3.5
Clearwater,"Kabab House",4.5,58,4.5
Clearwater,"FuKu Japanese Cafe",3.5,58,3.5
Clearwater,"Marley's Monster Grill & Pizza",4.5,58,4.5
Clearwater,"Yummi Crab",4,56,4
Clearwater,"Chuck E. Cheese",3.5,56,3.5
Clearwater,"Sake House",3,56,3
Clearwater,"Black Coffee & Tasty Waffles",3,56,3
Clearwater,"Farmer Boys Restaurant",3,56,3
Clearwater,"Deeya Indian Cuisine",3.5,56,3.5
Clearwater,"Beef 'O' Brady's",2.5,56,2.5
Clearwater,"Hong Kong City",3.5,54,3.5
Clearwater,"Marialicias Mexican Restaurant",3,54,3
Clearwater,"Hispania Tapas Bar & Cafe",4.5,54,4.5
Clearwater,"Angie's Grill",4,54,4
Clearwater,"The Local Deli & Cafe",4,54,4
Clearwater,Wawa,3,54,3
Clearwater,"Clearwater Family Restaurant",4.5,54,4.5
Clearwater,"Frankie T's Dive Bar",4,54,4
Clearwater,"Campanellas Bar&Grill",3,52,3
Clearwater,"Bar-B-Q Queen",4.5,52,4.5
Clearwater,"Mr Submarine-Mr Gyros",4.5,52,4.5
Clearwater,"Church's Chicken",2,52,2
Clearwater,"Frankie's Deli",3.5,52,3.5
Clearwater,"Pachanga Arepa",4,52,4
Clearwater,"Popeyes Louisiana Kitchen",2,50,2
Clearwater,"A Taste of Miami Conch",5,50,5
Clearwater,"China 1",3.5,50,3.5
Clearwater,"Chris' Kitchen Icot",3,50,3
Clearwater,"Arigato Japanese Steak House",3,50,3
Clearwater,"Marco's Pizza",3,50,3
Clearwater,"Proino Breakfast & Lunch",4,50,4
Clearwater,"Short Stack BBQ",4.5,50,4.5
Clearwater,"Jimmy John's",3,50,3
Clearwater,"The Dancing Crab",3.5,48,3.5
Clearwater,"Draft Picks",4.5,48,4.5
Clearwater,"Casa Compay",4,48,4
Clearwater,"Pancheros Mexican Grill",3.5,48,3.5
Clearwater,"McCabe's Restaurant",3,48,3
Clearwater,"Publix Super Markets",3.5,48,3.5
Clearwater,"Pizza Hut",3,48,3
Clearwater,"Moe's Southwest Grill",2.5,48,2.5
Clearwater,"Wakamole Truly Mexican",4.5,48,4.5
Clearwater,"Banelly Taqueria",4,48,4
Clearwater,"Roundabout Pizza",4,48,4
Clearwater,"Plateroti Italian Gourmet Inc",4.5,48,4.5
Clearwater,Loaded,5,46,5
Clearwater,"Our Place  - Clearwater",4,46,4
Clearwater,"RockHouse LIVE",4,46,4
Clearwater,"Fitlife Foods - Countryside",4,44,4
Clearwater,GattiTown,3.5,44,3.5
Clearwater,"Carmelita's Mexican Restaurant",3,44,3
Clearwater,"Yacht StarShip IV",3.5,44,3.5
Clearwater,"Taco Bell",2.5,44,2.5
Clearwater,"Kimmy D's 49th Street Cafe",4,44,4
Clearwater,"Hungry Howie's Pizza & Subs",2.5,44,2.5
Clearwater,"Taverna Skara",3.5,44,3.5
Clearwater,McDonald's,3,44,3
Clearwater,"Famous Pizza",3.5,42,3.5
Clearwater,"Windjammers Restaurant",3,42,3
Clearwater,"The Green Corner",4,42,4
Clearwater,ShnookumsBBQ,5,42,5
Clearwater,"Hacienda Mexican Grill",3,42,3
Clearwater,Subway,2,42,2
Clearwater,"The Carambola",3,42,3
Clearwater,"Barbacoa Mexican Grill",3.5,42,3.5
Clearwater,"Fat Cat Tavern",4,40,4
Clearwater,"Taco Bell",3,40,3
Clearwater,Arby's,2.5,40,2.5
Clearwater,"Boston Market",3,40,3
Clearwater,"Boston Market",4,40,4
Clearwater,"Five Star Pizza",4.5,40,4.5
Clearwater,"Zein's Pizza Wings and Subs",3,40,3
Clearwater,"Brew n Burger",3,40,3
Clearwater,"Jimmy John's",3.5,40,3.5
Clearwater,"Ugo's Pizza",4.5,40,4.5
Clearwater,"Acapulco Loco",2.5,38,2.5
Clearwater,"Marina's Pizza and Subs",3.5,38,3.5
Clearwater,"Anatolia Deli & Market",4.5,38,4.5
Clearwater,"The Venue",2.5,38,2.5
Clearwater,"Pita Grill Fresh",4,38,4
Clearwater,"Cleveland Street Cafe",4,38,4
Clearwater,"Panda Express",3,36,3
Clearwater,"Jocky Boy's Bbq",4,36,4
Clearwater,"Shiki Sushi Bar & Restaurant",3.5,36,3.5
Clearwater,"Fuzzy's Sports & Grill",2.5,36,2.5
Clearwater,"Country Harvest Restaurant",4,36,4
Clearwater,Wawa,4,36,4
Clearwater,"Burger King",1.5,36,1.5
Clearwater,"Restoration Cafe",5,36,5
Clearwater,"Spartan Van Lines",1.5,34,1.5
Clearwater,"Country Buffet",2.5,34,2.5
Clearwater,"Publix Super Markets",4,34,4
Clearwater,Dunkin',1,34,1
Clearwater,"Twisted Martini Bar and Grill",2.5,34,2.5
Clearwater,"Clean Juice Safety Harbor",4,34,4
Clearwater,"Waffle House",4.5,32,4.5
Clearwater,"ZEN Thai Cuisine & Sushi",4.5,32,4.5
Clearwater,"Taco Bell",3.5,32,3.5
Clearwater,"Hippie Hi",4,32,4
Clearwater,"Mama Fu's",3,32,3
Clearwater,"China 88",4,32,4
Clearwater,"Sweet Tomatoes Express",4,32,4
Clearwater,"Aussie Grill - Clearwater",4,32,4
Clearwater,"K Club Bar & Bistro",5,32,5
Clearwater,"Mario's Pizza",3,32,3
Clearwater,Arby's,2,32,2
Clearwater,Denny's,3,30,3
Clearwater,"Taqueria Viva Mexico",4.5,30,4.5
Clearwater,"Starlite Cruises On Smooth Inland Waters",2.5,30,2.5
Clearwater,"Hibachi Buffet at Clearwater FL",2,30,2
Clearwater,Subway,2.5,30,2.5
Clearwater,"Marcellas Restaurant",3.5,30,3.5
Clearwater,"Diner Sixty West",3.5,30,3.5
Clearwater,"Jungle Bills Tiki Grill",4.5,30,4.5
Clearwater,"Earlybird Dinner Theater",4.5,30,4.5
Clearwater,"Countryside Cafe",4,30,4
Clearwater,"Thai Coconut",3.5,28,3.5
Clearwater,"Chix-N-Wings Clearwater",3,28,3
Clearwater,"Sarku Japan",2.5,28,2.5
Clearwater,Checkers,2,28,2
Clearwater,"Mainstay Tavern",3.5,28,3.5
Clearwater,"Green Organix Restaurant/Wine Bar & Emporium",4,28,4
Clearwater,"Smitty's Restaurant",3,28,3
Clearwater,"Honey Baked Ham Company",3.5,28,3.5
Clearwater,"Domino's Pizza",3.5,28,3.5
Clearwater,"Mario's Barrel House",3.5,28,3.5
Clearwater,"Blackbrick Bar",4,28,4
Clearwater,"Planet Grilled Cheese - Countryside Mall -",3.5,28,3.5
Clearwater,"Cowboy Corral Bar & Grill",4,28,4
Clearwater,Subway,3,28,3
Clearwater,"Shanghai Express",3.5,28,3.5
Clearwater,"Razzel's Bar and Lounge",3.5,28,3.5
Clearwater,"Hat's Off Barbershop",4.5,26,4.5
Clearwater,"Cheese ZZZ",2.5,26,2.5
Clearwater,"Pizza Hut",2.5,26,2.5
Clearwater,"Señor Subs & Gyros",4.5,26,4.5
Clearwater,"Une part d'Amour",4.5,26,4.5
Clearwater,"New China",3,26,3
Clearwater,"Expo Restaurant",3,26,3
Clearwater,"The Local Fresh Grill of Clearwater",4.5,26,4.5
Clearwater,"The Healthy Hive",4.5,26,4.5
Clearwater,"Pizza Hut",2,26,2
Clearwater,"TSM Kitchen & Bar",4.5,26,4.5
Clearwater,"Euro Food & Deli",4.5,26,4.5
Clearwater,"LP's Pub",3.5,26,3.5
Clearwater,"Ohana Mediterranean Eatery",5,26,5
Clearwater,Basque,4.5,24,4.5
Clearwater,"La Bella Eva",3.5,24,3.5
Clearwater,"The Island Grill",3.5,24,3.5
Clearwater,"Lulu's Pizza Buffet",4,24,4
Clearwater,"Cakes by Pink",3.5,24,3.5
Clearwater,"Romano's Macaroni Grill",2,24,2
Clearwater,"Deep Sea Crab",4.5,24,4.5
Clearwater,"Senor Loco's Mexican Grill & Cantina",2.5,24,2.5
Clearwater,"Monty's Italian Restaurant and Pizzaria",4,24,4
Clearwater,"Taqueria Chazumba",3.5,24,3.5
Clearwater,"Kelly's For Just About Anything",4,24,4
Clearwater,"Brooklyn Knish",3,24,3
Clearwater,"Countryside Country Club",4,24,4
Clearwater,"Taco Bell",1.5,24,1.5
Clearwater,"Babbos Italian Bistro and Wine Bar",4.5,24,4.5
Clearwater,"Sazon Latino",5,22,5
Clearwater,"Vera’s Kitchen",4.5,22,4.5
Clearwater,KFC,2,22,2
Clearwater,"Starlite Cruises",4,22,4
Clearwater,"Natures Table",4.5,22,4.5
Clearwater,"Charleys Philly Steaks",2.5,22,2.5
Clearwater,Checkers,1.5,22,1.5
Clearwater,"The Hideaway",4.5,22,4.5
Clearwater,"The Brown Boxer Pub & Grille",3,22,3
Clearwater,"Casanova Italian Restaurant",4,22,4
Clearwater,"Jersey Mike's Subs",3.5,20,3.5
Clearwater,"Billy Bricks - Clearwater",3.5,20,3.5
Clearwater,"Auntie Anne's",2.5,20,2.5
Clearwater,"Cedar Lounge",3,20,3
Clearwater,"Homestyle Deli & Pizza Resturant",4.5,20,4.5
Clearwater,"Papa John's Pizza",3.5,20,3.5
Clearwater,"Dunn Baked",5,20,5
Clearwater,Hibiscus,4.5,20,4.5
Clearwater,"Tio Pepe Restaurante",3.5,20,3.5
Clearwater,"Sphinx Cafe",4.5,20,4.5
Clearwater,"Yuki Japanese Steak House",3,20,3
Clearwater,"Sam Adams Pub",2.5,20,2.5
Clearwater,"China 1",2,20,2
Clearwater,"Mr Weirdo's American Food",4.5,20,4.5
Clearwater,Chick-fil-A,4.5,18,4.5
Clearwater,KFC,3.5,18,3.5
Clearwater,"Bogie's Food and Flicks",5,18,5
Clearwater,"Steak Out Subs [TRUE NORTH]",4,18,4
Clearwater,Checkers,3,18,3
Clearwater,"Marek's Kielbasa & Pierogi Food Truck",4,18,4
Clearwater,Sandshakers,4.5,18,4.5
Clearwater,"Vittoria's Pizza Subs & Pasta",1,18,1
Clearwater,"Feather Sound Country Club",3.5,18,3.5
Clearwater,"Five Guys Burgers & Fries",3.5,18,3.5
Clearwater,"La Chiquita, Taqueria Y Panaderia",4.5,18,4.5
Clearwater,"Bayview Pub & Grill",3,18,3
Clearwater,"Nature's Table Drew Street",2.5,18,2.5
Clearwater,"Bob & Daughter Market",4,18,4
Clearwater,"Royal Pizza",4,18,4
Clearwater,"Riedo Restaurant",3.5,16,3.5
Clearwater,"Pizzeria Bella Napoli",3,16,3
Clearwater,"Brew Garden Taphouse and Eatery",5,16,5
Clearwater,Pssghetti's,2,16,2
Clearwater,"Open Faces Sandwiches",4.5,16,4.5
Clearwater,"Ruby Thai Kitchen",3.5,16,3.5
Clearwater,"Vincenzo's Ristorante",3,16,3
Clearwater,"Galley Pizza & Seafood",3,16,3
Clearwater,"Bua Luang Thai",3.5,16,3.5
Clearwater,"Cabana Alcohol Infused",4,16,4
Clearwater,"Kevin's Kitchen",4.5,16,4.5
Clearwater,"Adriatic Cafe",3.5,16,3.5
Clearwater,"Pickles Plus Too",3,16,3
Clearwater,"Dairy Queen Orange Julius",2.5,16,2.5
Clearwater,"Nick's Cafe",4.5,16,4.5
Clearwater,"Portofino Mediterranean Grill",4.5,14,4.5
Clearwater,"Firehouse Subs",2.5,14,2.5
Clearwater,"Fresh Bowl Grill",3.5,14,3.5
Clearwater,"London Pub",4.5,14,4.5
Clearwater,"Fit Cafe",3.5,14,3.5
Clearwater,"Tampa Bay Cafe & Bar",2,14,2
Clearwater,"Cici's Pizza",2.5,14,2.5
Clearwater,"Beef O'Brady's",3,14,3
Clearwater,Eskpades,3.5,14,3.5
Clearwater,"Perry's BBQ & Asian Grill",4,14,4
Clearwater,"DM's Country Cafe",3,14,3
Clearwater,"Sam Seltzer's Steakhouse",3.5,14,3.5
Clearwater,"Asia Express",2.5,14,2.5
Clearwater,"Apps & Tapps Safety Harbor",4,12,4
Clearwater,"Bayside Cafe & Grill",4,12,4
Clearwater,"Green Market Cafe",2.5,12,2.5
Clearwater,"Rubezz Sports Bar and Grill",3.5,12,3.5
Clearwater,"Tea Times",3.5,12,3.5
Clearwater,"Metro Deli",4,12,4
Clearwater,"Mangroves Cafe",5,12,5
Clearwater,"Cafe 421",3.5,12,3.5
Clearwater,"530 Pub & Grill",4.5,12,4.5
Clearwater,Gunslingers,2.5,12,2.5
Clearwater,"Kul's Bar & Grill",3,12,3
Clearwater,"Hirois Ocean Grill",4,12,4
Clearwater,"Sea Q Grill",3.5,12,3.5
Clearwater,"Captain's Pizza",2.5,12,2.5
Clearwater,"mega burrito",4,12,4
Clearwater,"Jack's Joint",2.5,12,2.5
Clearwater,"Pearly's Beach Eats",4,10,4
Clearwater,"Tucson's Southwest Grill",3.5,10,3.5
Clearwater,"3 Oaks Cafe",4,10,4
Clearwater,Shells,4,10,4
Clearwater,"Frenchies Touch",4.5,10,4.5
Clearwater,"Cajun Cafe",4,10,4
Clearwater,"Juanitas Restaurant",3.5,10,3.5
Clearwater,"The Salad Shop",4,10,4
Clearwater,"Sebastian's Gourmet Cafe",3,10,3
Clearwater,"The Sunkissed",4,10,4
Clearwater,"Independent Bar",5,10,5
Clearwater,"L'Auberge des Artistes",3,10,3
Clearwater,"Marcela's Cafe",5,10,5
Clearwater,"The Wing Experience",2,10,2
Clearwater,"Katie's Cookies",5,10,5
Clearwater,"Cafe Del Mar",2,10,2
Clearwater,"Little Caesars",2,10,2
Clearwater,"Da Kine Taphouse",4.5,10,4.5
Clearwater,"North Beach Parking Plaza",3,10,3
Clearwater,"3 Daughters Brewing",4.5,10,4.5
Clearwater,"Coachman Family Restaurant",5,10,5
Clearwater,"Mazzaro Italian Market",3.5,10,3.5
Clearwater,Leo's,3.5,10,3.5
Clearwater,Subway,1,10,1
Clearwater,"Fish Tail Willys",4,10,4
Clearwater,"Real Del Monte",4,10,4
Clearwater,"Chang Bistro",3,10,3
Clearwater,"La Plage Steak and Seafood",3,10,3
Clearwater,"Marina Restaurant",4.5,10,4.5
"Clearwater Beach","Frenchy's Rockaway Grill",4,4602,4
"Clearwater Beach","Columbia Restaurant",4,2034,4
"Clearwater Beach","Frenchy's Saltwater Cafe",4,1690,4
"Clearwater Beach","Palm Pavilion Beachside Grill & Bar",3.5,1610,3.5
"Clearwater Beach","Crabby's Dockside",4,1354,4
"Clearwater Beach","Crabby's Bar & Grill",3.5,1324,3.5
"Clearwater Beach","The Bait House Tackle & Tavern",4.5,1302,4.5
"Clearwater Beach","Cooters Restaurant & Bar",3.5,1294,3.5
"Clearwater Beach","Salty's Island Bar & Grille",4,1198,4
"Clearwater Beach","Frenchys South Beach Cafe",3.5,1082,3.5
"Clearwater Beach","Another Broken Egg Cafe",4.5,1022,4.5
"Clearwater Beach","Maggie Mae's Sunrise Cafe",4,938,4
"Clearwater Beach","Marina Cantina",4,894,4
"Clearwater Beach","Bob Heilman's Beachcomber Restaurant",3.5,858,3.5
"Clearwater Beach",Sea-Guini,4.5,834,4.5
"Clearwater Beach","Crabby Bills Clearwater Beach",3.5,816,3.5
"Clearwater Beach","Jimmy's Fish House &  Iguana Bar",3.5,810,3.5
"Clearwater Beach","Shephard's Beach Resort",3,742,3
"Clearwater Beach","Frenchy's Original Cafe",4,734,4
"Clearwater Beach","Backwaters on Sand Key",3.5,664,3.5
"Clearwater Beach","Post Corner Pizza & Restaurant",3.5,580,3.5
"Clearwater Beach","The Brown Boxer Pub and Grille",3.5,580,3.5
"Clearwater Beach","Caretta On The Gulf",4,572,4
"Clearwater Beach","Shephard's Ocean Flame",3,508,3
"Clearwater Beach","Ocean Hai",4,418,4
"Clearwater Beach","Jimmy's Crows Nest",3.5,396,3.5
"Clearwater Beach","Sekushi on the Beach",4.5,366,4.5
"Clearwater Beach","Cork N Brew Bistro",4,320,4
"Clearwater Beach","The Salty Crab Bar & Grill - North Beach",4.5,308,4.5
"Clearwater Beach","Al & Stella",4,290,4
"Clearwater Beach","CK's Eats & Drinks",3,278,3
"Clearwater Beach","Watercolour Grillhouse",4,252,4
"Clearwater Beach","Beach Fire Beach Bar & Grille",3,236,3
"Clearwater Beach","Tate Island Grill",4,226,4
"Clearwater Beach","Forlini's Restaurant",3.5,200,3.5
"Clearwater Beach","Al & Stella Authentic Italian Restaurant & Pizzeria -Water Front",3.5,198,3.5
"Clearwater Beach","Starlite Majesty",3,186,3
"Clearwater Beach","Bobby's Bistro & Wine Bar",3.5,172,3.5
"Clearwater Beach","Windward Bar and Grill",4.5,160,4.5
"Clearwater Beach","The Donut Experiment - Clearwater Beach",4.5,158,4.5
"Clearwater Beach","Samgelo's Pizza",3.5,158,3.5
"Clearwater Beach","Kaia Bowls",4.5,142,4.5
"Clearwater Beach","Clearwater Wine Bar & Bistro",4.5,142,4.5
"Clearwater Beach","Rusty's Bistro",4,140,4
"Clearwater Beach","Captain's Pizza",2.5,126,2.5
